country,state,brewery_type,brewery_count,unique_cities,avg_latitude,avg_longitude,pct_with_coordinates,pct_with_address,aggregation_date
Australia,SA,micro,43,34,-35.0185,138.6701,100.0,95.35,2025-10-20
Australia,SA,large,4,4,-35.0458,138.5554,100.0,100.0,2025-10-20
Australia,SA,bar,0,0,,,,,2025-10-20
Australia,SA,beergarden,0,0,,,,,2025-10-20
Australia,SA,brewpub,0,0,,,,,2025-10-20
Australia,SA,closed,0,0,,,,,2025-10-20
Australia,SA,contract,0,0,,,,,2025-10-20
Australia,SA,location,0,0,,,,,2025-10-20
Australia,SA,nano,0,0,,,,,2025-10-20
Australia,SA,planning,0,0,,,,,2025-10-20
Australia,SA,proprietor,0,0,,,,,2025-10-20
Australia,SA,regional,0,0,,,,,2025-10-20
Australia,SA,taproom,0,0,,,,,2025-10-20
Australia,TAS,micro,24,20,-42.0742,147.1257,100.0,100.0,2025-10-20
Australia,TAS,large,2,2,-42.1639,147.2159,100.0,100.0,2025-10-20
Australia,TAS,bar,0,0,,,,,2025-10-20
Australia,TAS,beergarden,0,0,,,,,2025-10-20
Australia,TAS,brewpub,0,0,,,,,2025-10-20
Australia,TAS,closed,0,0,,,,,2025-10-20
Australia,TAS,contract,0,0,,,,,2025-10-20
Australia,TAS,location,0,0,,,,,2025-10-20
Australia,TAS,nano,0,0,,,,,2025-10-20
Australia,TAS,planning,0,0,,,,,2025-10-20
Australia,TAS,proprietor,0,0,,,,,2025-10-20
Australia,TAS,regional,0,0,,,,,2025-10-20
Australia,TAS,taproom,0,0,,,,,2025-10-20
Australia,VIC,micro,151,86,-37.7412,145.027,100.0,99.34,2025-10-20
Australia,VIC,large,8,6,-37.9103,144.8279,100.0,87.5,2025-10-20
Australia,VIC,regional,1,1,-37.8286,144.9371,100.0,100.0,2025-10-20
Australia,VIC,bar,0,0,,,,,2025-10-20
Australia,VIC,beergarden,0,0,,,,,2025-10-20
Australia,VIC,brewpub,0,0,,,,,2025-10-20
Australia,VIC,closed,0,0,,,,,2025-10-20
Australia,VIC,contract,0,0,,,,,2025-10-20
Australia,VIC,location,0,0,,,,,2025-10-20
Australia,VIC,nano,0,0,,,,,2025-10-20
Australia,VIC,planning,0,0,,,,,2025-10-20
Australia,VIC,proprietor,0,0,,,,,2025-10-20
Australia,VIC,taproom,0,0,,,,,2025-10-20
Australia,WA,micro,43,38,-31.7789,115.7887,100.0,97.67,2025-10-20
Australia,WA,large,3,3,-31.9017,115.9323,100.0,100.0,2025-10-20
Australia,WA,bar,0,0,,,,,2025-10-20
Australia,WA,beergarden,0,0,,,,,2025-10-20
Australia,WA,brewpub,0,0,,,,,2025-10-20
Australia,WA,closed,0,0,,,,,2025-10-20
Australia,WA,contract,0,0,,,,,2025-10-20
Australia,WA,location,0,0,,,,,2025-10-20
Australia,WA,nano,0,0,,,,,2025-10-20
Australia,WA,planning,0,0,,,,,2025-10-20
Australia,WA,proprietor,0,0,,,,,2025-10-20
Australia,WA,regional,0,0,,,,,2025-10-20
Australia,WA,taproom,0,0,,,,,2025-10-20
Australia,Kärnten,bar,0,0,,,,,2025-10-20
Australia,Kärnten,beergarden,0,0,,,,,2025-10-20
Australia,Kärnten,brewpub,0,0,,,,,2025-10-20
Australia,Kärnten,closed,0,0,,,,,2025-10-20
Australia,Kärnten,contract,0,0,,,,,2025-10-20
Australia,Kärnten,large,0,0,,,,,2025-10-20
Australia,Kärnten,location,0,0,,,,,2025-10-20
Australia,Kärnten,micro,0,0,,,,,2025-10-20
Australia,Kärnten,nano,0,0,,,,,2025-10-20
Australia,Kärnten,planning,0,0,,,,,2025-10-20
Australia,Kärnten,proprietor,0,0,,,,,2025-10-20
Australia,Kärnten,regional,0,0,,,,,2025-10-20
Australia,Kärnten,taproom,0,0,,,,,2025-10-20
Australia,Niedersterreich,bar,0,0,,,,,2025-10-20
Australia,Niedersterreich,beergarden,0,0,,,,,2025-10-20
Australia,Niedersterreich,brewpub,0,0,,,,,2025-10-20
Australia,Niedersterreich,closed,0,0,,,,,2025-10-20
Australia,Niedersterreich,contract,0,0,,,,,2025-10-20
Australia,Niedersterreich,large,0,0,,,,,2025-10-20
Australia,Niedersterreich,location,0,0,,,,,2025-10-20
Australia,Niedersterreich,micro,0,0,,,,,2025-10-20
Australia,Niedersterreich,nano,0,0,,,,,2025-10-20
Australia,Niedersterreich,planning,0,0,,,,,2025-10-20
Australia,Niedersterreich,proprietor,0,0,,,,,2025-10-20
Australia,Niedersterreich,regional,0,0,,,,,2025-10-20
Australia,Niedersterreich,taproom,0,0,,,,,2025-10-20
Australia,Oberösterreich,bar,0,0,,,,,2025-10-20
Australia,Oberösterreich,beergarden,0,0,,,,,2025-10-20
Australia,Oberösterreich,brewpub,0,0,,,,,2025-10-20
Australia,Oberösterreich,closed,0,0,,,,,2025-10-20
Australia,Oberösterreich,contract,0,0,,,,,2025-10-20
Australia,Oberösterreich,large,0,0,,,,,2025-10-20
Australia,Oberösterreich,location,0,0,,,,,2025-10-20
Australia,Oberösterreich,micro,0,0,,,,,2025-10-20
Australia,Oberösterreich,nano,0,0,,,,,2025-10-20
Australia,Oberösterreich,planning,0,0,,,,,2025-10-20
Australia,Oberösterreich,proprietor,0,0,,,,,2025-10-20
Australia,Oberösterreich,regional,0,0,,,,,2025-10-20
Australia,Oberösterreich,taproom,0,0,,,,,2025-10-20
Australia,Salzburg,bar,0,0,,,,,2025-10-20
Australia,Salzburg,beergarden,0,0,,,,,2025-10-20
Australia,Salzburg,brewpub,0,0,,,,,2025-10-20
Australia,Salzburg,closed,0,0,,,,,2025-10-20
Australia,Salzburg,contract,0,0,,,,,2025-10-20
Australia,Salzburg,large,0,0,,,,,2025-10-20
Australia,Salzburg,location,0,0,,,,,2025-10-20
Australia,Salzburg,micro,0,0,,,,,2025-10-20
Australia,Salzburg,nano,0,0,,,,,2025-10-20
Australia,Salzburg,planning,0,0,,,,,2025-10-20
Australia,Salzburg,proprietor,0,0,,,,,2025-10-20
Australia,Salzburg,regional,0,0,,,,,2025-10-20
Australia,Salzburg,taproom,0,0,,,,,2025-10-20
Australia,Steiermark,bar,0,0,,,,,2025-10-20
Australia,Steiermark,beergarden,0,0,,,,,2025-10-20
Australia,Steiermark,brewpub,0,0,,,,,2025-10-20
Australia,Steiermark,closed,0,0,,,,,2025-10-20
Australia,Steiermark,contract,0,0,,,,,2025-10-20
Australia,Steiermark,large,0,0,,,,,2025-10-20
Australia,Steiermark,location,0,0,,,,,2025-10-20
Australia,Steiermark,micro,0,0,,,,,2025-10-20
Australia,Steiermark,nano,0,0,,,,,2025-10-20
Australia,Steiermark,planning,0,0,,,,,2025-10-20
Australia,Steiermark,proprietor,0,0,,,,,2025-10-20
Australia,Steiermark,regional,0,0,,,,,2025-10-20
Australia,Steiermark,taproom,0,0,,,,,2025-10-20
Australia,East Sussex,bar,0,0,,,,,2025-10-20
Australia,East Sussex,beergarden,0,0,,,,,2025-10-20
Australia,East Sussex,brewpub,0,0,,,,,2025-10-20
Australia,East Sussex,closed,0,0,,,,,2025-10-20
Australia,East Sussex,contract,0,0,,,,,2025-10-20
Australia,East Sussex,large,0,0,,,,,2025-10-20
Australia,East Sussex,location,0,0,,,,,2025-10-20
Australia,East Sussex,micro,0,0,,,,,2025-10-20
Australia,East Sussex,nano,0,0,,,,,2025-10-20
Australia,East Sussex,planning,0,0,,,,,2025-10-20
Australia,East Sussex,proprietor,0,0,,,,,2025-10-20
Australia,East Sussex,regional,0,0,,,,,2025-10-20
Australia,East Sussex,taproom,0,0,,,,,2025-10-20
Australia,West Sussex,bar,0,0,,,,,2025-10-20
Australia,West Sussex,beergarden,0,0,,,,,2025-10-20
Australia,West Sussex,brewpub,0,0,,,,,2025-10-20
Australia,West Sussex,closed,0,0,,,,,2025-10-20
Australia,West Sussex,contract,0,0,,,,,2025-10-20
Australia,West Sussex,large,0,0,,,,,2025-10-20
Australia,West Sussex,location,0,0,,,,,2025-10-20
Australia,West Sussex,micro,0,0,,,,,2025-10-20
Australia,West Sussex,nano,0,0,,,,,2025-10-20
Australia,West Sussex,planning,0,0,,,,,2025-10-20
Australia,West Sussex,proprietor,0,0,,,,,2025-10-20
Australia,West Sussex,regional,0,0,,,,,2025-10-20
Australia,West Sussex,taproom,0,0,,,,,2025-10-20
Australia,Bouche du Rhône,bar,0,0,,,,,2025-10-20
Australia,Bouche du Rhône,beergarden,0,0,,,,,2025-10-20
Australia,Bouche du Rhône,brewpub,0,0,,,,,2025-10-20
Australia,Bouche du Rhône,closed,0,0,,,,,2025-10-20
Australia,Bouche du Rhône,contract,0,0,,,,,2025-10-20
Australia,Bouche du Rhône,large,0,0,,,,,2025-10-20
Australia,Bouche du Rhône,location,0,0,,,,,2025-10-20
Australia,Bouche du Rhône,micro,0,0,,,,,2025-10-20
Australia,Bouche du Rhône,nano,0,0,,,,,2025-10-20
Australia,Bouche du Rhône,planning,0,0,,,,,2025-10-20
Australia,Bouche du Rhône,proprietor,0,0,,,,,2025-10-20
Australia,Bouche du Rhône,regional,0,0,,,,,2025-10-20
Australia,Bouche du Rhône,taproom,0,0,,,,,2025-10-20
Australia,Berlin,bar,0,0,,,,,2025-10-20
Australia,Berlin,beergarden,0,0,,,,,2025-10-20
Australia,Berlin,brewpub,0,0,,,,,2025-10-20
Australia,Berlin,closed,0,0,,,,,2025-10-20
Australia,Berlin,contract,0,0,,,,,2025-10-20
Australia,Berlin,large,0,0,,,,,2025-10-20
Australia,Berlin,location,0,0,,,,,2025-10-20
Australia,Berlin,micro,0,0,,,,,2025-10-20
Australia,Berlin,nano,0,0,,,,,2025-10-20
Australia,Berlin,planning,0,0,,,,,2025-10-20
Australia,Berlin,proprietor,0,0,,,,,2025-10-20
Australia,Berlin,regional,0,0,,,,,2025-10-20
Australia,Berlin,taproom,0,0,,,,,2025-10-20
Australia,Carlow,bar,0,0,,,,,2025-10-20
Australia,Carlow,beergarden,0,0,,,,,2025-10-20
Australia,Carlow,brewpub,0,0,,,,,2025-10-20
Australia,Carlow,closed,0,0,,,,,2025-10-20
Australia,Carlow,contract,0,0,,,,,2025-10-20
Australia,Carlow,large,0,0,,,,,2025-10-20
Australia,Carlow,location,0,0,,,,,2025-10-20
Australia,Carlow,micro,0,0,,,,,2025-10-20
Australia,Carlow,nano,0,0,,,,,2025-10-20
Australia,Carlow,planning,0,0,,,,,2025-10-20
Australia,Carlow,proprietor,0,0,,,,,2025-10-20
Australia,Carlow,regional,0,0,,,,,2025-10-20
Australia,Carlow,taproom,0,0,,,,,2025-10-20
Australia,Clare,bar,0,0,,,,,2025-10-20
Australia,Clare,beergarden,0,0,,,,,2025-10-20
Australia,Clare,brewpub,0,0,,,,,2025-10-20
Australia,Clare,closed,0,0,,,,,2025-10-20
Australia,Clare,contract,0,0,,,,,2025-10-20
Australia,Clare,large,0,0,,,,,2025-10-20
Australia,Clare,location,0,0,,,,,2025-10-20
Australia,Clare,micro,0,0,,,,,2025-10-20
Australia,Clare,nano,0,0,,,,,2025-10-20
Australia,Clare,planning,0,0,,,,,2025-10-20
Australia,Clare,proprietor,0,0,,,,,2025-10-20
Australia,Clare,regional,0,0,,,,,2025-10-20
Australia,Clare,taproom,0,0,,,,,2025-10-20
Australia,Cork,bar,0,0,,,,,2025-10-20
Australia,Cork,beergarden,0,0,,,,,2025-10-20
Australia,Cork,brewpub,0,0,,,,,2025-10-20
Australia,Cork,closed,0,0,,,,,2025-10-20
Australia,Cork,contract,0,0,,,,,2025-10-20
Australia,Cork,large,0,0,,,,,2025-10-20
Australia,Cork,location,0,0,,,,,2025-10-20
Australia,Cork,micro,0,0,,,,,2025-10-20
Australia,Cork,nano,0,0,,,,,2025-10-20
Australia,Cork,planning,0,0,,,,,2025-10-20
Australia,Cork,proprietor,0,0,,,,,2025-10-20
Australia,Cork,regional,0,0,,,,,2025-10-20
Australia,Cork,taproom,0,0,,,,,2025-10-20
Australia,Donegal,bar,0,0,,,,,2025-10-20
Australia,Donegal,beergarden,0,0,,,,,2025-10-20
Australia,Donegal,brewpub,0,0,,,,,2025-10-20
Australia,Donegal,closed,0,0,,,,,2025-10-20
Australia,Donegal,contract,0,0,,,,,2025-10-20
Australia,Donegal,large,0,0,,,,,2025-10-20
Australia,Donegal,location,0,0,,,,,2025-10-20
Australia,Donegal,micro,0,0,,,,,2025-10-20
Australia,Donegal,nano,0,0,,,,,2025-10-20
Australia,Donegal,planning,0,0,,,,,2025-10-20
Australia,Donegal,proprietor,0,0,,,,,2025-10-20
Australia,Donegal,regional,0,0,,,,,2025-10-20
Australia,Donegal,taproom,0,0,,,,,2025-10-20
Australia,Dublin,bar,0,0,,,,,2025-10-20
Australia,Dublin,beergarden,0,0,,,,,2025-10-20
Australia,Dublin,brewpub,0,0,,,,,2025-10-20
Australia,Dublin,closed,0,0,,,,,2025-10-20
Australia,Dublin,contract,0,0,,,,,2025-10-20
Australia,Dublin,large,0,0,,,,,2025-10-20
Australia,Dublin,location,0,0,,,,,2025-10-20
Australia,Dublin,micro,0,0,,,,,2025-10-20
Australia,Dublin,nano,0,0,,,,,2025-10-20
Australia,Dublin,planning,0,0,,,,,2025-10-20
Australia,Dublin,proprietor,0,0,,,,,2025-10-20
Australia,Dublin,regional,0,0,,,,,2025-10-20
Australia,Dublin,taproom,0,0,,,,,2025-10-20
Australia,Galway,bar,0,0,,,,,2025-10-20
Australia,Galway,beergarden,0,0,,,,,2025-10-20
Australia,Galway,brewpub,0,0,,,,,2025-10-20
Australia,Galway,closed,0,0,,,,,2025-10-20
Australia,Galway,contract,0,0,,,,,2025-10-20
Australia,Galway,large,0,0,,,,,2025-10-20
Australia,Galway,location,0,0,,,,,2025-10-20
Australia,Galway,micro,0,0,,,,,2025-10-20
Australia,Galway,nano,0,0,,,,,2025-10-20
Australia,Galway,planning,0,0,,,,,2025-10-20
Australia,Galway,proprietor,0,0,,,,,2025-10-20
Australia,Galway,regional,0,0,,,,,2025-10-20
Australia,Galway,taproom,0,0,,,,,2025-10-20
Australia,Kerry,bar,0,0,,,,,2025-10-20
Australia,Kerry,beergarden,0,0,,,,,2025-10-20
Australia,Kerry,brewpub,0,0,,,,,2025-10-20
Australia,Kerry,closed,0,0,,,,,2025-10-20
Australia,Kerry,contract,0,0,,,,,2025-10-20
Australia,Kerry,large,0,0,,,,,2025-10-20
Australia,Kerry,location,0,0,,,,,2025-10-20
Australia,Kerry,micro,0,0,,,,,2025-10-20
Australia,Kerry,nano,0,0,,,,,2025-10-20
Australia,Kerry,planning,0,0,,,,,2025-10-20
Australia,Kerry,proprietor,0,0,,,,,2025-10-20
Australia,Kerry,regional,0,0,,,,,2025-10-20
Australia,Kerry,taproom,0,0,,,,,2025-10-20
Australia,Kildare,bar,0,0,,,,,2025-10-20
Australia,Kildare,beergarden,0,0,,,,,2025-10-20
Australia,Kildare,brewpub,0,0,,,,,2025-10-20
Australia,Kildare,closed,0,0,,,,,2025-10-20
Australia,Kildare,contract,0,0,,,,,2025-10-20
Australia,Kildare,large,0,0,,,,,2025-10-20
Australia,Kildare,location,0,0,,,,,2025-10-20
Australia,Kildare,micro,0,0,,,,,2025-10-20
Australia,Kildare,nano,0,0,,,,,2025-10-20
Australia,Kildare,planning,0,0,,,,,2025-10-20
Australia,Kildare,proprietor,0,0,,,,,2025-10-20
Australia,Kildare,regional,0,0,,,,,2025-10-20
Australia,Kildare,taproom,0,0,,,,,2025-10-20
Australia,Kilkenny,bar,0,0,,,,,2025-10-20
Australia,Kilkenny,beergarden,0,0,,,,,2025-10-20
Australia,Kilkenny,brewpub,0,0,,,,,2025-10-20
Australia,Kilkenny,closed,0,0,,,,,2025-10-20
Australia,Kilkenny,contract,0,0,,,,,2025-10-20
Australia,Kilkenny,large,0,0,,,,,2025-10-20
Australia,Kilkenny,location,0,0,,,,,2025-10-20
Australia,Kilkenny,micro,0,0,,,,,2025-10-20
Australia,Kilkenny,nano,0,0,,,,,2025-10-20
Australia,Kilkenny,planning,0,0,,,,,2025-10-20
Australia,Kilkenny,proprietor,0,0,,,,,2025-10-20
Australia,Kilkenny,regional,0,0,,,,,2025-10-20
Australia,Kilkenny,taproom,0,0,,,,,2025-10-20
Australia,Laois,bar,0,0,,,,,2025-10-20
Australia,Laois,beergarden,0,0,,,,,2025-10-20
Australia,Laois,brewpub,0,0,,,,,2025-10-20
Australia,Laois,closed,0,0,,,,,2025-10-20
Australia,Laois,contract,0,0,,,,,2025-10-20
Australia,Laois,large,0,0,,,,,2025-10-20
Australia,Laois,location,0,0,,,,,2025-10-20
Australia,Laois,micro,0,0,,,,,2025-10-20
Australia,Laois,nano,0,0,,,,,2025-10-20
Australia,Laois,planning,0,0,,,,,2025-10-20
Australia,Laois,proprietor,0,0,,,,,2025-10-20
Australia,Laois,regional,0,0,,,,,2025-10-20
Australia,Laois,taproom,0,0,,,,,2025-10-20
Australia,Limerick,bar,0,0,,,,,2025-10-20
Australia,Limerick,beergarden,0,0,,,,,2025-10-20
Australia,Limerick,brewpub,0,0,,,,,2025-10-20
Australia,Limerick,closed,0,0,,,,,2025-10-20
Australia,Limerick,contract,0,0,,,,,2025-10-20
Australia,Limerick,large,0,0,,,,,2025-10-20
Australia,Limerick,location,0,0,,,,,2025-10-20
Australia,Limerick,micro,0,0,,,,,2025-10-20
Australia,Limerick,nano,0,0,,,,,2025-10-20
Australia,Limerick,planning,0,0,,,,,2025-10-20
Australia,Limerick,proprietor,0,0,,,,,2025-10-20
Australia,Limerick,regional,0,0,,,,,2025-10-20
Australia,Limerick,taproom,0,0,,,,,2025-10-20
Australia,Longford,bar,0,0,,,,,2025-10-20
Australia,Longford,beergarden,0,0,,,,,2025-10-20
Australia,Longford,brewpub,0,0,,,,,2025-10-20
Australia,Longford,closed,0,0,,,,,2025-10-20
Australia,Longford,contract,0,0,,,,,2025-10-20
Australia,Longford,large,0,0,,,,,2025-10-20
Australia,Longford,location,0,0,,,,,2025-10-20
Australia,Longford,micro,0,0,,,,,2025-10-20
Australia,Longford,nano,0,0,,,,,2025-10-20
Australia,Longford,planning,0,0,,,,,2025-10-20
Australia,Longford,proprietor,0,0,,,,,2025-10-20
Australia,Longford,regional,0,0,,,,,2025-10-20
Australia,Longford,taproom,0,0,,,,,2025-10-20
Australia,Louth,bar,0,0,,,,,2025-10-20
Australia,Louth,beergarden,0,0,,,,,2025-10-20
Australia,Louth,brewpub,0,0,,,,,2025-10-20
Australia,Louth,closed,0,0,,,,,2025-10-20
Australia,Louth,contract,0,0,,,,,2025-10-20
Australia,Louth,large,0,0,,,,,2025-10-20
Australia,Louth,location,0,0,,,,,2025-10-20
Australia,Louth,micro,0,0,,,,,2025-10-20
Australia,Louth,nano,0,0,,,,,2025-10-20
Australia,Louth,planning,0,0,,,,,2025-10-20
Australia,Louth,proprietor,0,0,,,,,2025-10-20
Australia,Louth,regional,0,0,,,,,2025-10-20
Australia,Louth,taproom,0,0,,,,,2025-10-20
Australia,Mayo,bar,0,0,,,,,2025-10-20
Australia,Mayo,beergarden,0,0,,,,,2025-10-20
Australia,Mayo,brewpub,0,0,,,,,2025-10-20
Australia,Mayo,closed,0,0,,,,,2025-10-20
Australia,Mayo,contract,0,0,,,,,2025-10-20
Australia,Mayo,large,0,0,,,,,2025-10-20
Australia,Mayo,location,0,0,,,,,2025-10-20
Australia,Mayo,micro,0,0,,,,,2025-10-20
Australia,Mayo,nano,0,0,,,,,2025-10-20
Australia,Mayo,planning,0,0,,,,,2025-10-20
Australia,Mayo,proprietor,0,0,,,,,2025-10-20
Australia,Mayo,regional,0,0,,,,,2025-10-20
Australia,Mayo,taproom,0,0,,,,,2025-10-20
Australia,Meath,bar,0,0,,,,,2025-10-20
Australia,Meath,beergarden,0,0,,,,,2025-10-20
Australia,Meath,brewpub,0,0,,,,,2025-10-20
Australia,Meath,closed,0,0,,,,,2025-10-20
Australia,Meath,contract,0,0,,,,,2025-10-20
Australia,Meath,large,0,0,,,,,2025-10-20
Australia,Meath,location,0,0,,,,,2025-10-20
Australia,Meath,micro,0,0,,,,,2025-10-20
Australia,Meath,nano,0,0,,,,,2025-10-20
Australia,Meath,planning,0,0,,,,,2025-10-20
Australia,Meath,proprietor,0,0,,,,,2025-10-20
Australia,Meath,regional,0,0,,,,,2025-10-20
Australia,Meath,taproom,0,0,,,,,2025-10-20
Australia,Monaghan,bar,0,0,,,,,2025-10-20
Australia,Monaghan,beergarden,0,0,,,,,2025-10-20
Australia,Monaghan,brewpub,0,0,,,,,2025-10-20
Australia,Monaghan,closed,0,0,,,,,2025-10-20
Australia,Monaghan,contract,0,0,,,,,2025-10-20
Australia,Monaghan,large,0,0,,,,,2025-10-20
Australia,Monaghan,location,0,0,,,,,2025-10-20
Australia,Monaghan,micro,0,0,,,,,2025-10-20
Australia,Monaghan,nano,0,0,,,,,2025-10-20
Australia,Monaghan,planning,0,0,,,,,2025-10-20
Australia,Monaghan,proprietor,0,0,,,,,2025-10-20
Australia,Monaghan,regional,0,0,,,,,2025-10-20
Australia,Monaghan,taproom,0,0,,,,,2025-10-20
Australia,Offaly,bar,0,0,,,,,2025-10-20
Australia,Offaly,beergarden,0,0,,,,,2025-10-20
Australia,Offaly,brewpub,0,0,,,,,2025-10-20
Australia,Offaly,closed,0,0,,,,,2025-10-20
Australia,Offaly,contract,0,0,,,,,2025-10-20
Australia,Offaly,large,0,0,,,,,2025-10-20
Australia,Offaly,location,0,0,,,,,2025-10-20
Australia,Offaly,micro,0,0,,,,,2025-10-20
Australia,Offaly,nano,0,0,,,,,2025-10-20
Australia,Offaly,planning,0,0,,,,,2025-10-20
Australia,Offaly,proprietor,0,0,,,,,2025-10-20
Australia,Offaly,regional,0,0,,,,,2025-10-20
Australia,Offaly,taproom,0,0,,,,,2025-10-20
Australia,Roscommon,bar,0,0,,,,,2025-10-20
Australia,Roscommon,beergarden,0,0,,,,,2025-10-20
Australia,Roscommon,brewpub,0,0,,,,,2025-10-20
Australia,Roscommon,closed,0,0,,,,,2025-10-20
Australia,Roscommon,contract,0,0,,,,,2025-10-20
Australia,Roscommon,large,0,0,,,,,2025-10-20
Australia,Roscommon,location,0,0,,,,,2025-10-20
Australia,Roscommon,micro,0,0,,,,,2025-10-20
Australia,Roscommon,nano,0,0,,,,,2025-10-20
Australia,Roscommon,planning,0,0,,,,,2025-10-20
Australia,Roscommon,proprietor,0,0,,,,,2025-10-20
Australia,Roscommon,regional,0,0,,,,,2025-10-20
Australia,Roscommon,taproom,0,0,,,,,2025-10-20
Australia,Sligo,bar,0,0,,,,,2025-10-20
Australia,Sligo,beergarden,0,0,,,,,2025-10-20
Australia,Sligo,brewpub,0,0,,,,,2025-10-20
Australia,Sligo,closed,0,0,,,,,2025-10-20
Australia,Sligo,contract,0,0,,,,,2025-10-20
Australia,Sligo,large,0,0,,,,,2025-10-20
Australia,Sligo,location,0,0,,,,,2025-10-20
Australia,Sligo,micro,0,0,,,,,2025-10-20
Australia,Sligo,nano,0,0,,,,,2025-10-20
Australia,Sligo,planning,0,0,,,,,2025-10-20
Australia,Sligo,proprietor,0,0,,,,,2025-10-20
Australia,Sligo,regional,0,0,,,,,2025-10-20
Australia,Sligo,taproom,0,0,,,,,2025-10-20
Australia,Tipperary,bar,0,0,,,,,2025-10-20
Australia,Tipperary,beergarden,0,0,,,,,2025-10-20
Australia,Tipperary,brewpub,0,0,,,,,2025-10-20
Australia,Tipperary,closed,0,0,,,,,2025-10-20
Australia,Tipperary,contract,0,0,,,,,2025-10-20
Australia,Tipperary,large,0,0,,,,,2025-10-20
Australia,Tipperary,location,0,0,,,,,2025-10-20
Australia,Tipperary,micro,0,0,,,,,2025-10-20
Australia,Tipperary,nano,0,0,,,,,2025-10-20
Australia,Tipperary,planning,0,0,,,,,2025-10-20
Australia,Tipperary,proprietor,0,0,,,,,2025-10-20
Australia,Tipperary,regional,0,0,,,,,2025-10-20
Australia,Tipperary,taproom,0,0,,,,,2025-10-20
Australia,Waterford,bar,0,0,,,,,2025-10-20
Australia,Waterford,beergarden,0,0,,,,,2025-10-20
Australia,Waterford,brewpub,0,0,,,,,2025-10-20
Australia,Waterford,closed,0,0,,,,,2025-10-20
Australia,Waterford,contract,0,0,,,,,2025-10-20
Australia,Waterford,large,0,0,,,,,2025-10-20
Australia,Waterford,location,0,0,,,,,2025-10-20
Australia,Waterford,micro,0,0,,,,,2025-10-20
Australia,Waterford,nano,0,0,,,,,2025-10-20
Australia,Waterford,planning,0,0,,,,,2025-10-20
Australia,Waterford,proprietor,0,0,,,,,2025-10-20
Australia,Waterford,regional,0,0,,,,,2025-10-20
Australia,Waterford,taproom,0,0,,,,,2025-10-20
Australia,Westmeath,bar,0,0,,,,,2025-10-20
Australia,Westmeath,beergarden,0,0,,,,,2025-10-20
Australia,Westmeath,brewpub,0,0,,,,,2025-10-20
